BookID,Title,Author,Downloads
11408,"The Mirror of Literature, Amusement, and Instruction
Volume 12, No. 346, December 13, 1828",Various,6
11409,"The Red Rover
A Tale","Cooper, James Fenimore",46
1141,Selected Poems of Oscar Wilde,"Wilde, Oscar",56
11410,"Wanderings in Wessex
An Exploration of the Southern Realm from Itchen to Otter","Holmes, Edric",35
11411,"The Mirror of Literature, Amusement, and Instruction
Volume 14, No. 390, September 19, 1829",Various,2
11412,"The Mirror of Literature, Amusement, and Instruction
Volume 10, No. 286, December 8, 1827",Various,7
11413,"The Refugees
A Tale of Two Continents","Doyle, Arthur Conan",63
11414,In the Claws of the German Eagle,"Williams, Albert Rhys",22
11415,"The Atlantic Monthly, Volume 08, No. 49, November, 1861
A Magazine of Literature, Art, and Politics",Various,8
11416,"A Description of Modern Birmingham
Whereunto Are Annexed Observations Made during an Excursion Round the Town, in the Summer of 1818, Including Warwick and Leamington","Pye, Charles",18
11417,French Mediaeval Romances from the Lays of Marie de France,"Mason, Eugene",116
11418,The Grafters,"Lynde, Francis",18
11419,"The Love Affairs of Great Musicians, Volume 2","Hughes, Rupert",37
1142,Typhoon,"Conrad, Joseph",134
11420,"The Mirror of Literature, Amusement, and Instruction.
Volume 12, No. 349, Supplement to Volume 12.",Various,3
11421,"Russell H. Conwell, Founder of the Institutional Church in America
The Work and the Man","Burr, Agnes Rush",2
11422,"Slave Narratives: a Folk History of Slavery in the United States
From Interviews with Former Slaves
Arkansas Narratives, Part 7",United States. Work Projects Administration,36
11423,"Histoire de la Révolution française, Tome 6","Thiers, Adolphe",11
11424,The Trade Union Woman,"Henry, Alice",2
11425,"Punch, or the London Charivari, Volume 153, December 5, 1917",Various,9
11426,The Call of the North,"White, Stewart Edward",21
11427,A Grandmother's Recollections,"Church, Ella Rodman",5
11428,"Punch, or the London Charivari, Volume 153, November 14, 1917",Various,11
11429,"Punch, or the London Charivari, Volume 156, April 30, 1919",Various,10
1143,Notes on Life & Letters,"Conrad, Joseph",84
11430,"Goede Vaêr Tromp
of hoe de Vereenigde Provinciën eene zeemogendheid werden","Louwerse, Pieter",8
11431,"Character Sketches of Romance, Fiction and the Drama, Vol. 1
A Revised American Edition of the Reader's Handbook","Brewer, Ebenezer Cobham",42
11432,The Youth's Coronal,"Gould, Hannah Flagg",6
11433,"The Mirror of Literature, Amusement, and Instruction
Volume 14, No. 398, November 14, 1829",Various,7
11434,Pauvre Blaise,"Ségur, Sophie, comtesse de",14
11435,Small Means and Great Ends,"Adams, M. H. (Mary Hall)",31
11436,"Stories by American Authors, Volume 1","Bunner, H. C. (Henry Cuyler)",15
11437,"Stories by American Authors, Volume 5","Millet, Francis Davis",63
11438,The Willows,"Blackwood, Algernon",311
11439,"The Snow-Drop
A Holiday Gift","Mower, Sarah S.",6
1144,In the Cage,"James, Henry",39
11440,Tales of Three Hemispheres,"Dunsany, Edward John Moreton Drax Plunkett, Baron",63
11441,"The Solitary of Juan Fernandez, or the Real Robinson Crusoe","Xavier, M.",9
11442,"The Mirror of Literature, Amusement, and Instruction
Volume 14, No. 405, December 19, 1829",Various,4
11443,"Punch, or the London Charivari, Volume 153, November 28, 1917",Various,13
11444,"Punch, or the London Charivari, Volume 153, December 12, 1917",Various,15
11445,"The Mirror of Literature, Amusement, and Instruction
Volume 12, No. 348, December 27, 1828",Various,7
11446,"The Mirror of Literature, Amusement, and Instruction
Volume 14, No. 400, November 21, 1829",Various,4
11447,"The Mirror of Literature, Amusement, and Instruction
Volume 14, No. 401, November 28, 1829",Various,7
11448,"Cicero
Ancient Classics for English Readers","Collins, W. Lucas (William Lucas)",39
11449,"An Enquiry into the Obligations of Christians to Use Means for the Conversion of the Heathens
In Which the Religious State of the Different Nations of the World, the Success of Former Undertakings, and the Practicability of Further Undertakings, Are Considered","Carey, William",39
1145,"Rupert of Hentzau: From The Memoirs of Fritz Von Tarlenheim
Sequel to The Prisoner of Zenda","Hope, Anthony",126
11450,Fort comme la mort,"Maupassant, Guy de",27
11451,The Rome Express,"Griffiths, Arthur",266
11452,"Stories by American Authors, Volume 6",Various,8
11453,La Suggestibilité,"Binet, Alfred",34
11454,A Visit to the United States in 1841,"Sturge, Joseph",8
11455,"The Mirror of Literature, Amusement, and Instruction
Volume 14, No. 385, August 15, 1829",Various,6
11456,"The Mirror of Literature, Amusement, and Instruction
Volume 14, No. 392, October 3, 1829",Various,6
11457,"The Mirror of Literature, Amusement, and Instruction
Volume 14, No. 402, Supplementary Number (1829)",Various,7
11458,"The Mirror of Literature, Amusement, and Instruction
Volume 14, No. 403, December 5, 1829",Various,7
11459,"The Mirror of Literature, Amusement, and Instruction
Volume 14, No. 396, October 31, 1829",Various,4
1146,The Journal of a Voyage to Lisbon,"Fielding, Henry",72
11460,"The Mirror of Literature, Amusement, and Instruction
Volume 14, No. 406, December 26, 1829",Various,6
11461,"Armenian Literature
Comprising Poetry, Drama, Folk-lore and Classic Traditions; Translated into English for the First Time","Collins, F. B.",20
11462,"The Mirror of Literature, Amusement, and Instruction
Volume 14, No. 382, July 25, 1829",Various,9
11463,"The Mirror of Literature, Amusement, and Instruction
Volume 14, No. 404, December 12, 1829",Various,3
11464,"Cuba, Old and New","Robinson, Albert G. (Albert Gardner)",47
11465,"The Atlantic Monthly, Volume 06, No. 38, December, 1860
A Magazine of Literature, Art, and Politics",Various,8
11466,"Punch, or the London Charivari, Volume 153, December 19, 1917",Various,9
11467,"Verhaal van het vergaan van het jacht de Sperwer
En van het wedervaren der schipbreukelingen op het eiland Quelpaert en het vasteland van Korea (1653-1666) met eene beschrijving van dat rijk","Hoetink, B.",47
11468,"Darkest India
A Supplement to General Booth's ""In Darkest England, and the Way Out""","Booth-Tucker, Frederick St. George De Lautour",10
11469,"Boy Scouts on Motorcycles; Or, With the Flying Squadron","Ralphson, G. Harvey (George Harvey)",28
1147,A Journey from This World to the Next,"Fielding, Henry",44
11470,His Big Opportunity,"Le Feuvre, Amy",9
11471,"Shareholders
Deep Waters, Part 1.","Jacobs, W. W. (William Wymark)",4
11472,"Paying Off
Deep Waters, Part 2.","Jacobs, W. W. (William Wymark)",3
11473,"Made to Measure
Deep Waters, Part 3.","Jacobs, W. W. (William Wymark)",3
11474,"Sam's Ghost
Deep Waters, Part 4.","Jacobs, W. W. (William Wymark)",2
11475,"The Convert
Deep Waters, Part 5.","Jacobs, W. W. (William Wymark)",2
11476,"Husbandry
Deep Waters, Part 6.","Jacobs, W. W. (William Wymark)",4
11477,"Family Cares
Deep Waters, Part 7.","Jacobs, W. W. (William Wymark)",5
11478,"Bedridden and the Winter Offensive
Deep Waters, Part 8.","Jacobs, W. W. (William Wymark)",2
11479,"The Substitute
Deep Waters, Part 9.","Jacobs, W. W. (William Wymark)",2
1148,The Itinerary of Archbishop Baldwin Through Wales,"Cambrensis, Giraldus",3
11480,"Striking Hard
Deep Waters, Part 10.","Jacobs, W. W. (William Wymark)",1
11481,"Dirty Work
Deep Waters, Part 11.","Jacobs, W. W. (William Wymark)",60
11482,"Deep Waters, the Entire Collection","Jacobs, W. W. (William Wymark)",26
11483,The Life and Letters of Lewis Carroll (Rev. C. L. Dodgson),"Collingwood, Stuart Dodgson",211
11484,Le pilote du Danube,"Verne, Jules",17
11485,"Slave Narratives: a Folk History of Slavery in the United States
From Interviews with Former Slaves
Kansas Narratives",United States. Work Projects Administration,36
11486,"The Mirror of Literature, Amusement, and Instruction
Volume 13, No. 386, August 22, 1829",Various,4
11487,"The Mirror of Literature, Amusement, and Instruction
Volume 13, No. 371, May 23, 1829",Various,4
11488,"The Poetical Works of John Dryden, Volume 1
With Life, Critical Dissertation, and Explanatory Notes","Gilfillan, George",91
11489,"Some Historical Account of Guinea, Its Situation, Produce, and the General Disposition of Its Inhabitants
An Inquiry into the Rise and Progress of the Slave Trade, Its Nature and Lamentable Effects","Benezet, Anthony",27
1149,"From London to Land's End
and Two Letters from the ""Journey through England by a Gentleman""","Morley, Henry",33
11490,"American Negro Slavery
A Survey of the Supply, Employment and Control of Negro Labor as Determined by the Plantation Regime","Phillips, Ulrich Bonnell",49
11491,"Punch, or the London Charivari, Volume 153, October 31, 1917",Various,10
11492,"Il Tenente dei Lancieri
Romanzo","Rovetta, Gerolamo",9
11493,The Blotting Book,"Benson, E. F. (Edward Frederic)",26
11494,"Les joies du pardon
Petites histoires contemporaines pour la consolation des coeurs chrétiens",Anonymous,14
11495,La Main Gauche,"Maupassant, Guy de",24
11496,Poetry,"Quiller-Couch, Arthur",14
11497,"Valenzia Candiano
Racconto","Rovani, Giuseppe",4
11498,"Scientific American Supplement, No. 601, July 9, 1887",Various,5
11499,"An Essence of the Dusk, 5th Edition","Bain, F. W. (Francis William)",7
115,United States Census Figures Back to 1630,United States. Bureau of the Census,12
1150,"The Danish History, Books I-IX","Saxo, Grammaticus",224
11500,De val van Antwerpen (october 1914),"Muls, Jozef",49
11501,Laughing Bill Hyde and Other Stories,"Beach, Rex",20
11502,"An Englishman Looks at the World
Being a Series of Unrestrained Remarks upon Contemporary Matters","Wells, H. G. (Herbert George)",31
11503,Keeping up with Lizzie,"Bacheller, Irving",8
11504,Further Foolishness,"Leacock, Stephen",35
11505,All Things Considered,"Chesterton, G. K. (Gilbert Keith)",474
11506,"The Old Bell of Independence; Or, Philadelphia in 1776","Watson, Henry C. (Henry Clay)",16
11507,"The Lure of San Francisco
A Romance Amid Old Landmarks","Potter, Elizabeth Gray",6
11508,Reminiscences of a Pioneer,"Thompson, William",9
11509,"The Life of Jesus Christ for the Young, Vol. 3","Newton, Richard",18
1151,The Nibelungenlied,"Shumway, Daniel Bussier",154
11510,Fascinating San Francisco,"Brandt, Fred",3
11511,Robinsono Kruso,"Defoe, Daniel",47
11512,O. Henry Memorial Award Prize Stories of 1921,"Williams, Blanche Colton",37
11513,On Land and Sea at the Dardanelles,"Bridges, T. C. (Thomas Charles)",22
11514,Balcony Stories,"King, Grace Elizabeth",16
11515,"The Mirror of Literature, Amusement, and Instruction
Volume 19, No. 532, February 4, 1832",Various,8
11516,"The Mirror of Literature, Amusement, and Instruction
Volume 14, No. 380, July 11, 1829",Various,5
11517,Out of Doors—California and Oregon,"Graves, J. A. (Jackson Alpheus)",5
11518,"The Mirror of Literature, Amusement, and Instruction
Volume 14, No. 387, August 28, 1829",Various,5
11519,"The Mirror of Literature, Amusement, and Instruction
Volume 14, No. 383, August 1, 1829",Various,7
1152,The Story of the Volsungs (Volsunga Saga); with Excerpts from the Poetic Edda,Eiríkr Magnússon,176
11520,The Obstacle Race,"Dell, Ethel M. (Ethel May)",7
11521,"A Beleaguered City
Being a Narrative of Certain Recent Events in the City of Semur, in the Department of the Haute Bourgogne. A Story of the Seen and the Unseen","Oliphant, Mrs. (Margaret)",14
11522,Deadly Pollen,"Oliver, Stephen",4
11523,Behind the News: Voices from Goa's Press,Various,16
11524,"The Atlantic Monthly, Volume 08, No. 50, December, 1861
A Magazine of Literature, Art, and Politics",Various,6
11525,"The Atlantic Monthly, Volume 03, No. 18, April, 1859
A Magazine of Literature, Art, and Politics",Various,2
11526,"Summer on the Lakes, in 1843","Fuller, Margaret",50
11527,The World's Greatest Books — Volume 07 — Fiction,"Hammerton, John Alexander, Sir",135
11528,"The Mirror of Literature, Amusement, and Instruction
Volume 12, No. 341, November 15, 1828",Various,4
11529,"La Espuma
Obras completas de D. Armando Palacio Valdés, Tomo 7.","Palacio Valdés, Armando",27
1153,The Chessmen of Mars,"Burroughs, Edgar Rice",489
11530,"The Mirror of Literature, Amusement, and Instruction
Volume 19, No. 529, January 14, 1832",Various,8
11531,"The Life of Marie de Medicis, Queen of France, Consort of Henri IV, and Regent of the Kingdom under Louis XIII — Volume 1","Pardoe, Miss (Julia)",21
11532,A Kentucky Cardinal: A Story,"Allen, James Lane",9
11533,"Theocritus, translated into English Verse",Theocritus,71
11534,The Lions of the Lord: A Tale of the Old West,"Wilson, Harry Leon",17
11535,"Views A-foot; Or, Europe Seen with Knapsack and Staff","Taylor, Bayard",16
11536,Town and Country Sermons,"Kingsley, Charles",9
11537,"The Mirror of Literature, Amusement, and Instruction
Volume 19, No. 530, January 21, 1832",Various,4
11538,"The Mirror of Literature, Amusement, and Instruction
Volume 19, No. 531, January 28, 1832",Various,7
11539,"The Mirror of Literature, Amusement, and Instruction
Volume 19, No. 535, February 25, 1832",Various,8
1154,The Voyages of Doctor Dolittle,"Lofting, Hugh",150
11540,"The Mirror of Literature, Amusement, and Instruction
Volume 19, No. 536, March 3, 1832",Various,5
11541,"The Mirror of Literature, Amusement, and Instruction
Volume 20, No. 567, September 22, 1832",Various,7
11542,"The Mirror of Literature, Amusement, and Instruction
Volume 19, No. 544, April 28, 1832",Various,6
11543,"The Mirror of Literature, Amusement, and Instruction
Volume 19, No. 545, May 5, 1832",Various,5
11544,"Slave Narratives: a Folk History of Slavery in the United States
From Interviews with Former Slaves
Arkansas Narratives, Part 5",United States. Work Projects Administration,33
11545,"Travels in the United States of America
Commencing in the Year 1793, and Ending in 1797. With the Author's Journals of his Two Voyages Across the Atlantic.","Priest, William",5
11546,"The Autobiography of a Journalist, Volume I","Stillman, William James",1
11547,"Blackfoot Lodge Tales
The Story of a Prairie People","Grinnell, George Bird",30
11548,"McClure's Magazine December, 1895","Tarbell, Ida M. (Ida Minerva)",60
11549,The Life and Letters of Elizabeth Prentiss,"Prentiss, George Lewis",7
1155,The Secret Adversary,"Christie, Agatha",3296
11550,Squash Tennis,"Squires, Richard C.",26
11551,"The Mirror of Literature, Amusement, and Instruction
Volume 19, No. 546, May 12, 1832",Various,11
11552,"Slave Narratives: a Folk History of Slavery in the United States
From Interviews with Former Slaves
Maryland Narratives",United States. Work Projects Administration,34
11553,"The Wonders of Prayer
A Record of Well Authenticated and Wonderful Answers to Prayer","Whittle, D. W. (Daniel Webster)",78
11554,The Crimes of England,"Chesterton, G. K. (Gilbert Keith)",74
11555,Our Farm of Four Acres and the Money we Made by it,"Coulton, Miss",26
11556,Facing the Flag,"Verne, Jules",37
11557,On Compromise,"Morley, John",20
11558,Poems,"Goodrich, Samuel G. (Samuel Griswold)",5
11559,"Renaissance in Italy, Volume 3
The Fine Arts","Symonds, John Addington",24
1156,Babbitt,"Lewis, Sinclair",303
11560,The Barbarism of Berlin,"Chesterton, G. K. (Gilbert Keith)",63
11561,"People of the Whirlpool
From The Experience Book of a Commuter's Wife","Wright, Mabel Osgood",13
11562,Inquiries into Human Faculty and Its Development,"Galton, Francis",43
11563,"Morning Bells; Or, Waking Thoughts for Little Ones","Havergal, Frances Ridley",13
11564,"An Essay on War, in Blank Verse; Honington Green, a Ballad; the Culprit, an Elegy; and Other Poems, on Various Subjects","Bloomfield, Nathaniel",5
11565,"Friends, though divided: A Tale of the Civil War","Henty, G. A. (George Alfred)",59
11566,"The Mirror of Literature, Amusement, and Instruction
Volume 19, No. 533, February 11, 1832",Various,6
11567,"The Mirror of Literature, Amusement, and Instruction
Volume 19, No. 543, Saturday, April 21, 1832.",Various,3
11568,"The Mirror of Literature, Amusement, and Instruction
Volume 20, No. 562, Saturday, August 18, 1832.",Various,4
11569,"The Mirror of Literature, Amusement, and Instruction
Volume 19, No. 547, May 19, 1832",Various,6
1157,"Damaged Goods
The great play ""Les avariés"" by Brieux, novelized with the approval of the author","Brieux, Eugène",22
